,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,WATER(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),XFA (internal use),FACID(g),FAPUN3(g),FAPUN6(g),FAPUN9(g),FAPUCN3(g),FAPULCCN3(g),FAPUCN6(g),FAPUCN9(g),FAN3(g),FAN6(g),F4D0(g),F6D0(g),F8D0(g),F9D0(g),F10D0(g),F11D0(g),F12D0(g),F13D0(g),F14D0(g),F14D0I(g),F15D0(g),F15D0I(g),F16D0(g),F16D0I(g),F16D0AI(g),F17D0(g),F17D0I(g),F17D0AI(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F12D1(g),F14D1N9(g),F14D1N7(g),F14D1N5(g),F14D1N3(g),F14D1(g),F15D1N9(g),F15D1N7(g),F15D1(g),F16D1N11(g),F16D1N9(g),F16D1TN7(g),F16D1N7(g),F16D1(g),F17D1N9(g),F17D1N8(g),F17D1N7(g),F17D1N5(g),F17D1(g),F18D1CN11(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N6(g),F18D1N5(g),F18D1T(g),F18D1(g),F19D1N11(g),F19D1N9(g),F20D1CN11(g),F20D1N11(g),F20D1N9(g),F20D1N8(g),F20D1N7(g),F20D1T(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1(g),F16D2N7(g),F16D2N6(g),F16D2N4(g),F16D2(g),F18D2CN6(g),F18D2TTN6(g),F18D2TN6(g),F18D2N6(g),F18D2N5(g),F18D2N4(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2C(g),F22D2(g),F16D3N4(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3TN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3N3(g),F16D4N4(g),F16D4N3(g),F16D4N1(g),F16D4(g),F18D4N3(g),F18D4N1(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3(g),F21D5(g),F22D5N6(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F18D1N7_A_F18D1N9(g),F18D1N11_A_F20D1N9(g),F20D1N9_A_F20D1N11(g),F20D4N6_A_F22D1(g),F22D1N9_A_F22D1N11(g),F20D1N11_A_F20D1N13(g),F22D1N11_A_F22D1N13(g),Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248
162,901465.0,Finfish,Turkey,F,33.0,CBM,,"Brown meagre, farmed, fillet, raw",r,Sciaena umbra,Brown meagre,Sciaena umbra,Apr 2006,"mean length and weight: 27.50cm, 228.12g",1,FA converted using XFA,2010.0,fi60,DR,1.0,75.02,3.12,,,1.105246428,1.117148656,0.54528812,0,,0.887166666666667,,0.309181132,0.23112466,,,,,,,,,,,,,,0.003321552,0.001660776,0.14808586,,0.023250864,,0.685900488,,,0.039858624,,,0.1245582,,0.031001152,0.013286208,0.014946984,0.009134268,0.009964656,,,,,,0.005259124,,,0.004982328,,,,,0.2214368,,,,,0.02352766,,,0.692543592,0.00138398,,,,,,,,,,,,0.067538224,,,,,,0.042626584,,,0.057573568,,,,,,0.2214368,,0.005812716,,,,,,,,0.000553592,,,0.004705532,,,,,,0.003875144,,,,0.039858624,,,,0.002214368,,,,,,,,,,,,,,,,,,,0.088851516,,,,,,,,0.17853342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,901466.0,Finfish,Turkey,F,33.0,SHR,,"Sharp-snout sea bream, farmed, fillet, raw",r,Diplodus puntazzo,Sharpsnout seabream,Diplodus puntazzo,Apr 2006,"mean length and weight: 23.51cm, 245.12g",1,FA converted using XFA,2010.0,fi60,DR,1.0,74.48,3.84,,,1.197710504,1.504533528,0.737475968,0,,0.895760416666667,,0.453699068,0.264514468,,,,,,,,,,,,,,0.003095748,0.009287244,0.179897356,,0.027173788,,0.733004332,,,0.031301452,,,0.105943376,,0.045060332,0.009631216,0.01891846,0.014790796,0.019950376,,,,,,0.00687944,,,0.005503552,,,,,0.273801712,,,,,0.031301452,,,0.98204006,0.00171986,,,,,,,,,,,,0.097344076,,,,,,0.040932668,,,0.06535468,,,,,,0.250067644,,0.00687944,,,,,,,,0.01547874,,,0.130365388,,,,,,0.007567384,,,,0.00343972,,,,0.00343972,,,,,,,,,,,,,,,,,,,0.004471636,,,,,,,,0.315422324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,901467.0,Finfish,"Thailand, Phan district",F,13.0,PNG,,"Pangasius gigas, farmed, dorsal fillet, raw",r,Pangasiandodon gigas,Mekong giant catfish,Pangasius gigas,,"age ~5yr, 25-30kg",1,FA converted using XFA,2010.0,fi61,DR,1.0,78.88,,0.54,,0.164338524,0.102702492,0.096378984,,,0.673,,,,,,,,,,,,,,,,,0.000472446,,0.009485262,,,,0.114768036,,,,,,0.036996156,,0.001962468,,0.000654156,,,,,,,,0.000944892,,,,,,,,0.005923746,,,,,,,,,,,,,,,,0.084386124,,,,,,,,,0.010975284,,,,0.000472446,,,,,,,,,,,,,,0.042229404,,,,0.003597858,,,,,,,,,,,,,0.012319938,,,,0.001308312,,,,,,,,,,,,,0.02434914,,,,,0.012574332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,901468.0,Finfish,"Thailand, Phan district",F,13.0,PNG,,"Pangasius gigas, farmed, ventral fillet, raw",r,Pangasiandodon gigas,Mekong giant catfish,Pangasius gigas,,"age ~5yr, 25-30kg",1,FA converted using XFA,2010.0,fi61,DR,1.0,81.67,,4.21,,1.713816304,1.4004241,0.670689596,,,0.89903325415677,,,,,,,,,,,,,,,,,0.005298902,,0.126795155,,,,1.172949807,,,,,,0.383034916,,0.01892465,,0.006812874,,,,,,,,0.008326846,,,,,,,,0.073427642,,,,,,,,,,,,,,,,1.157431594,,,,,,,,,0.153668158,,,,0.00756986,,,,,,,,,,,,,,0.436023936,,,,0.033685877,,,,,,,,,,,,,0.0756986,,,,0.008705339,,,,,,,,,,,,,0.060180387,,,,,0.056395457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,901469.0,Finfish,Spain,F,33.0,SHR,,"Sharpsnout sea bream, (young <1yr) farmed, dorsal white muscle, raw",r,Diplodus puntazzo,Sharpsnout seabream,Diplodus puntazzo,Nov 1997,commercial diet (Trouw-Mar sea bream no.2); mean weight: 200.82g,5,FA converted using XFA,2001.0,fi62,DR,1.0,,7.59,,,1.919180802,2.563764665,2.455524533,,,0.914159420289855,,1.987871655,0.467652878,2.07460253,,,,,,,,,,,,,,,0.301129598,,0.020121563,,1.352307803,,,,,,0.238683368,,,,,,,,,,,,,,,,,,,0.489162135,,,,,,,,,,,1.800532965,,,,,,,,,,,0.102689356,,,,,,0.134606318,,,0.036773891,,,,,,,,,0.295578822,,,,,,0.035386197,,,,,,,,,,0.007632317,,,,0.068690853,,,0.014570787,,,,,,,,,0.176237138,,,,0.070772394,,,0.043712361,,,,0.700091623,,,,,0.293497281,,,0.748660913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,901470.0,Finfish,"Unknown (samples from local fish market in Riyadh, Saudi Arabia)",,36.0,SSM,Kanad,"Spanish mackerel, muscle tissue (dorsal fillet), raw",r,Scomberomorus maculatus,Atlantic Spanish mackerel,,,,1,FA converted using XFA,2009.0,fi64,DR,1.0,73.77,,4.1,,1.5392014,1.32305039,0.82004821,,,0.898121951219512,,0.56928358,0.10199971,,,,,,,,,,0.00036823,0.00073646,0.00036823,0,0.00699637,0.0036823,0.2025265,,0.0478699,,0.87822855,,,0.07953768,,,0.28979701,,0.01730681,,,,0.01178336,,,,,,0.00662814,,,,,,,0.24855525,,,,,,,,,,,0.68453957,,0.17527748,,,,,,,,,0.0994221,,,,,,0.04455583,,,0.06407202,,,,,,,,,0.0294584,,,,0.09610803,,0.0441876,,,,,0.04345114,,,,,,,,,0.04713344,,,0.00515522,,,,,,,,,,,,,,0.05449804,,,,0.00920575,,0.11525599,,,,0.02319849,,,,0.35239611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,901471.0,Finfish,"Unknown (samples from local fish market in Riyadh, Saudi Arabia)",,33.0,ENI,Hammour,"Grouper, muscle tissue (dorsal fillet), raw",r,Epinephelus coioides,Orange-spotted grouper,Epinephelus coioides,,,1,FA converted using XFA,2009.0,fi64,DR,1.0,78.23,,0.75,,0.25465745,0.19096525,0.1111273,,,0.742333333333333,,0.053058275,0.025888875,,,,,,,,,,0.000167025,0.00033405,0.00033405,5.5675e-05,0.004175625,0.00122485,0.052278825,,0.01525495,,0.1146905,,,0.009297725,,,0.0538934,,0.0024497,,,,0.0008908,,,,,,0.000835125,,,,,,,0.05934955,,,,,,,,,,,0.07894715,,0.02950775,,,,,,,,,0.012749575,,,,,,0.006068575,,,0.003507525,,,,,,,,,0.0082399,,,,0.019096525,,0.007627475,,,,,0.006402625,,,,,,,,,0.008908,,,0.0020043,,,,,,,,,,,,,,0.011413375,,,,0.006681,,0.0077945,,,,0.0080172,,,,0.0249424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,901472.0,Finfish,"Unknown (samples from local fish market in Riyadh, Saudi Arabia)",,37.0,NGU,Hammam,"Yellow-spotted trevally, muscle tissue (dorsal fillet), raw",r,Carangoides fulvoguttatus,Yellowspotted trevally,,,,1,FA converted using XFA,2009.0,fi64,DR,1.0,77.82,,0.24,,0.066368568,0.033531552,0.06161988,,,0.673,,0.047519184,0.006428496,,,,,,,,,,8.076e-05,0.0004038,0.000113064,3.2304e-05,0.000371496,9.6912e-05,0.00775296,,0.001308312,,0.03133488,,,0.003133488,,,0.020868384,,0.000419952,,,,0.000613776,,,,,,8.076e-05,,,,,,,0.004328736,,,,,,,,,,,0.01760568,,0.004797144,,,,,,,,,0.00185748,,,,,,0.001728264,,,0.003133488,,,,,,,,,0.001663656,,,,0.004813296,,0.001744416,,,,,0.0024228,,,,,,,,,0.00185748,,,0.000209976,,,,,,,,,,,,,,0.003101184,,,,0.000436104,,0.009804264,,,,0.002810448,,,,0.032756256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,901473.0,Finfish,Pakistan,F,11.0,LRH,Danbro,"Rohu, farmed, fillet, raw",r,Labeo roho,Roho labeo,Labeo roho,,"mean length and weight of fish: 46.80cm, 1500g; commercial fish diet: 10.1% moisture, 67.7% protein, 14.9% fat, 5.90% ash",1,FAME converted using ShF and XFA,2011.0,fi69,DR,1.0,72.1,3.11,,,0.756856416797843,0.931131173637954,1.06134078543995,0.0093016241242498,,0.887019292604502,,0.672679358094677,0.383676883574961,,,,,,,,,,,,,,,,0.03273069987703,,0.00519977040950009,,0.551457366211025,,,0.00110093610140713,,,0.135193218286059,,0.00942049128412383,,,,0.0217539346286986,,,,,,0.00327139894445004,,,0.00136773819073284,,0.0279869346474991,,0.119630426532447,,,,,,0.00495238855257366,,,,,0.607063869153628,,0.108670224646311,,,,,,,,,,,,,0.0529063416805289,,,,0.00528185128978301,,,,,,,,,,0.345201295678215,,,,,,,0.00498454377031564,,,,,,,,,,,0.0460294764626565,,,,,0.0202093604095403,,,,,,,,,,,,,0.0182662274872067,,,,,,,0.0871543532767495,,,,,0.040270089977178,,,0.499225438378093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,901474.0,Finfish,Pakistan,F,11.0,CMG,Morakhi,"Mrigal, farmed, fillet, raw",r,Cirrhinus mrigala,Mrigal carp,Cirrhinus mrigala,,"mean length and weight of fish:46.60cm, 1200g; commercial fish diet: 10.1% moisture, 67.7% protein, 14.9% fat, 5.90% ash",1,FAME converted using ShF and XFA,2011.0,fi69,DR,1.0,74.98,2.82,,,0.689029645529212,0.854788198195221,0.693193363031639,0.251048793243928,,0.882290780141844,,0.346363195764374,0.345829712491752,,,,,,,,,,,,,,,,0.0268525234898851,,0.00222462922425188,,0.495845712818033,,,0.00174014213610325,,,0.144534452445732,,0.00800809422977901,,,,0.00982409118542742,,,,,,0.00861796783659114,,,,,0.0250300142630658,,0.0716205358616438,,,,,,0.00546700471148205,,,,,0.624779018580577,,0.0742361034836571,,,,,,,,,,,,,0.0437821389759781,,,,0.00125541448222577,,,,,,,,,,0.301077950129985,,,,,,,0.00100045477551314,,,,,,,,,,,0.0346034121700477,,,,,0.0242541469552185,,,,,,,,,,,,,0.0204976154065483,,,,,,,0.0627244430355715,,,,,0.0466564942901904,,,0.202378846268565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,901475.0,Finfish,Pakistan,F,11.0,CTT,Thalli,"Catla, farmed, fillet, raw",r,Catla catla,Catla,Catla catla,,"mean length and weight of fish: 48.20cm, 1300g; commercial fish diet: 10.1% moisture, 67.7% protein, 14.9% fat, 5.90% ash",1,FAME converted using ShF and XFA,2011.0,fi69,DR,1.0,76.05,2.82,,,0.7950620362,0.816107914246493,0.876890049553508,,,0.882290780141844,,0.501019076336786,0.372029077952735,,,,,,,,,,,,,,,,0.123693923215727,,0.00261033280923992,,0.484122852724072,,,0.000238657315616785,,,0.163160801791911,,0.00696731205859489,,,,0.0142681562848385,,,,,,0.00189110167706953,,,0.0016603652637406,,0.0214126442144609,,0.0749442547506131,,,,,,0.0198012646341083,,,,,0.582591651059218,,0.0672037167272743,,,,,,,,,,,,,0.0446745245237535,,,,0.00192839139625465,,,,,,,,,,0.306259696362919,,,,,,,0.00384189526398673,,,,,,,,,,,0.0308305948422653,,,,,0.0504105729260653,,,,,,,,,,,,,0.0153588086637505,,,,,,,0.0731730233915192,,,,,0.0262490581689513,,,0.37076639993405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,901476.0,Finfish,Greece,F,33.0,BSS,,"Sea bass (young 1yr), farmed, fillet, raw",r,Dicentrarchus labrax,European seabass,Dicentrarchus labrax,May 2000,"meand length and weight: 23.8cm, 224g; commercial fish diet (LAKY, Nea Kerasounta): 46% protein, 20% fat, 17.6% carbohydrate, 1.2% crude fibre, 8% moisture, 7.2% ash",,FA converted using XFA; minerals expressed per DM - conversion to FW,2002.0,fi70,DR,1.0,72.2,5.2,,,1.3749112000000001,1.6291756,1.6998046,,,0.9055,,1.2619048,0.4378998,,,,,,,,,,,,,,,,0.1459666,,0.0282516,,0.965263,,,,,,0.2165956,,0.0188344,,,,,,,,,,,,,,,,,0.211887,,,,,,,,,,,0.9840974,,,,,,,,,,,0.211887,,,,,,0.1977612,,,0.023543,,,,,,,,,0.2683902,,,,,,0.0988806,,,,,,,,,,,,,,0.0753376,,,0.0188344,,,,,,,,,,,,,0.0517946,,,,,,,0.282516,,,,,0.0517946,,,0.8522566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,901477.0,Finfish,Poland,F,11.0,FCP,,"Carp, farmed, skinless fillet, raw",r,Cyprinus carpio,Common carp,Cyprinus carpio,,,1,FAME converted using ShF and XFA,2011.0,fi74,DR,1.0,77.7,,5.1,,1.24270527139253,2.35918657210798,1.01340815649949,,,0.904960784313726,,0.537104279286267,0.476303877213221,,,,,,,,,,,,,,,,0.0594048765895447,,0.0229247850073997,,0.873756272243477,,,0.00922224843475975,,,0.268096731906903,,0.00464193799358233,,0.00465841921686832,0,,,,,,,0.00456727291080875,,,,,,,,0.450490811710323,,,,,,,,1.82522386466221,0.00462081991053723,,,,,,,,,,,,,,,,0.0649691374020916,,,,0.00931466551200853,,,,,,,0.337206275393687,,,,,,,,,0.0556722603912933,,,,,,,,,,0.00923536915415385,,,,0.272443390047539,,,0.00927607826990376,0.00463803913495188,,,,,,,,0.0138482500810507,,,,0.0649138940041832,,,,,,,0.10661322154194,,,,,0.041875673695916,,,0.0976857047848696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,901478.0,Finfish,Poland,F,23.0,TRR,,"Trout, farmed, skinless fillet, raw",r,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,,,1,FAME converted using ShF and XFA,2011.0,fi74,DR,1.0,73,,7.4,,1.48556189619195,2.1357526122934,3.13988549151465,,,0.913675675675676,,2.54487958436626,0.595005907148394,,,,,,,,,,,,,,0.00662803493659949,,0.287314978775279,,0.0201125709211038,,0.901057633878142,,,0.00674245238782221,,,0.243319600001961,,0.0135750174723057,,0.00681160781873232,0,,,,,,,,,,,,,,,0.389851241863726,,,,,,,,1.3580825436313,,,,,,,,,,,,,,,,,0.115355698436016,,,,0.25197070965907,,0.0204924187032917,,,,,0.439033046623342,,,,,,,,,0.108539710293332,,,,,,,,,,0.00675204504046376,,,,0.486147242913391,,,0.0067818077687871,0.0339090388439355,,,,,,,,0.0337485185912698,,,,0.0338992974224686,,,,,,,0.542230926603632,,,,,0.258531794612474,,,1.19031206280156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,901479.0,Finfish,Vietnam,F,13.0,PGS,,"Sutchi catfish, farmed, skinless fillet, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,1,FAME converted using ShF and XFA,2011.0,fi74,DR,1.0,84.7,,1.3,,0.450251290768863,0.430765981937218,0.188882727293919,,,0.823,,0.0419485525164253,0.146934174777493,,,,,,,,,,,,,,0.00630734485729981,,0.0466286698158531,,0.00212660517835313,,0.289019802898766,,,0.00641622634773523,,,0.0911179743588522,,0.00215303423163182,0.00215701388733918,0.00324101788511896,0,0.00108360130791453,,,,,,,,,,,,,,0.0117266550771904,,,,,,,,0.409358686121036,0.00214323919435098,,,,,,,,,,,,,,,,0.00645731421197442,,,,0.00108008733266587,,,,,,,0.101769583622695,,,,,,,,,0.0225942800664143,,,,,,,,,,0.00321267743528788,,,,0.0149924946980101,,,0.00752929048955816,0.00107561292707974,,,,,,,,,,,,0.011828343163538,,,,,,,0.0032249730492302,,,,,0.00431619336888081,,,0.0183392784732245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,901480.0,Finfish,China,F,12.0,TLN,,"Tilapia, frozen, farmed, skinless fillet, frozen",r,Oreochromis niloticus,Nile tilapia,Oreochromis niloticus,,,1,FAME converted using ShF and XFA,2011.0,fi74,DR,1.0,81.2,,2,,0.608033395411668,0.570714663027951,0.544251941560381,,,0.8615,,0.171362466819727,0.372889474740653,,,,,,,,,,,,,,0.00338440597456372,,0.0511774609432603,,0.00684658483148583,,0.424045436491273,,,0.00688565958472884,,,0.103536507659285,,0.00519875468493488,0.00173612134408952,0.00347814192571684,0,0.00174432197233037,,,,,,0.00170504442148017,,,,,,,,0.078939873946199,,,,,,,,0.458859169374316,0.00517510341399604,,,,,,,,,,,,,,,,0.0138595071574997,,,,0.0104319922058642,,0.00174397250859655,,,,,0.256943592291237,,,,,,,,,0.0554225268134502,,,,,,,,,,0.0155147759589765,,,,0.0672306958222315,,,0.0121202390040215,0.00865731357430105,,,,,,,,0.00172326623268477,,,,0.0328883406729682,,,,,,,0.00865230798581566,,,,,0.02952887858246,,,0.0555700046222344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,901481.0,Finfish,"Unknown (samples from local fish market, India)",,11.0,LRH,,"Rohu, meat, raw",r,Labeo rohita,Roho labeo,Labeo rohita,May-Oct,,1,FA converted using XFA,2010.0,fi75,DR,1.0,,2.9,,,0.7932742,0.7703472,0.5754677,,,0.790586206896552,,,,,,,,,,,,,,,,,,,0.0481467,,0.0252197,,0.5548334,,,,,,0.1238058,,0.0412686,,,,,,,,,,,,,,,,,,0.0985861,,,,,,,,,,0.6213217,,0.0504394,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3255634,,,,,,,,,,,,,,,,,,,,0.0664883,,,,,,,,,,,,,,,,,,,,,,,0.0366832,,,,,0.022927,,,0.1238058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,901482.0,Finfish,"Unknown (samples from local fish market, India)",,11.0,CTT,,"Catla, meat, raw",r,Catla catla,Catla,Catla catla,May-Oct,,1,FA converted using XFA,2010.0,fi75,DR,1.0,,1.2,,,0.272041,0.1618114,0.166051,,,0.588833333333333,,,,,,,,,,,,,,,,,,,0.0254376,,0.0332102,,0.1702906,,,,,,0.0431026,,,,,,,,,,,,,,,,,,,,0.0515818,,,,,,,,,,0.0904448,,0.0197848,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0303838,,,,,,,,,,,,,,,,,,,,0.0395696,,,,,,,,,,,,,,,,,,,,,,,0.0374498,,,,,0.014132,,,0.0445158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,901483.0,Finfish,"Unknown (samples from local fish market, India)",,11.0,CMG,,"Mrigal, meat, raw",r,Cirrhinus mrigala,Mrigal carp,Cirrhinus mrigala,May-Oct,,1,FA converted using XFA,2010.0,fi75,DR,1.0,,1.8,,,0.4989616,0.4394408,0.1532344,,,0.703555555555556,,,,,,,,,,,,,,,,,,,0.0620536,,0.0481232,,0.322932,,,,,,0.0468568,,0.018996,,,,,,,,,,,,,,,,,,0.1570336,,,,,,,,,,0.2013576,,0.0810496,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0303936,,,,,,,,,,,,,,,,,,,,0.0405248,,,,,,,,,,,,,,,,,,,,,,,0.0265944,,,,,0.0164632,,,0.0392584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,901484.0,Finfish,"Unknown (samples from local fish market, India)",,12.0,TLM,,"Tilapia, meat, raw",r,Oreochromis mossambicus,Mozambique tilapia,Oreochromis mossambicus,May-Oct,,1,FA converted using XFA,2010.0,fi75,DR,1.0,,0.8,,,0.11669,0.06668,0.118357,,,0.41675,,,,,,,,,,,,,,,,,,,0.013336,,,,0.088351,,,,,,0.015003,,,,,,,,,,,,,,,,,,,,0.0476762,,,,,,,,,,0.0090018,,0.010002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160032,,,,,,,,,,,,,,,,,,,,0.0406748,,,,,,,,,,,,,,,,,,,,,,,0.0170034,,,,,0.0213376,,,0.023338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,901485.0,Finfish,"Unknown (samples from local fish market, India)",,11.0,FCP,,"Common carp, meat, raw",r,Cyprinus carpio,Common carp,Cyprinus carpio,May-Oct,,1,FA converted using XFA,2010.0,fi75,DR,1.0,,3.8,,,0.7298492,0.5826264,1.1965768,,,0.824315789473684,,,,,,,,,,,,,,,,,,,,,,,0.5043164,,,,,,0.2224004,,,,,,,,,,,,,,,,,,,,0.0845748,,,,,,,,,,0.4009472,,0.0971044,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3038428,,,,,,,,,,,,,,,,,,,,0.4040796,,,,,,,,,,,,,,,,,,,,,,,0.1597524,,,,,0.0908396,,,0.2380624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,901486.0,Finfish,"Spain, La Coruna, local aquaculture facility",F,33.0,SBR,,"Blackspot seabream, farmed, ventral white muscle fillet, raw",r,Pagellus bogaraveo,Blackspot seabream,Pagellus bogaraveo,,"length and weight of fish: 32-35cm, 650-850g; commercial diet: 9.5% moisture, 44.5% protein, 13.5% fat, 23.5% carbohydrate, 9.0% ash",6,,2009.0,fi76,DR,1.0,74.92,1.23,,,0.373,0.304,0.533,,,,,,,,,,,,,,,,,,,,,,0.053,,0.004,,0.227,,,0.007,,,0.076,,,,,,0.006,,,,,,,,,,,,,0.054,,,,,,,,,,,0.183,,0.035,,,,,,,,,0.019,,,,,0.008,0.005,,,,,,,,,,,,0.13,,,,,,0.007,,,,,,,,,,,,,,0.023,,,,,,,,,,,,0.01,,,,0.012,,,,,,,0.083,,,,,0.062,,,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
