,Food Item ID,ISSCAAP,3-Alpha,Food name in English,Habitat,State of food,RefID,EDIBLE,EDIBLE.1,ENERC(kJ),ENERC(kcal),WATER(g),NT(g),PROTCNT(g),FAT(g),CHOAVLDF(g),FIBTG(g),CHOLE(mg),ASH(g),CA(mg),CU(mg),FE(mg),K(mg),MG(mg),NA(mg),P(mg),ZN(mg),ID(mcg),SE(mcg),RETOL(mcg),CARTB(mcg),CHOCAL(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),PANTAC(mg),VITB6C(mg),FOL(mcg),VITB12(mcg),VITC(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),XFA,FACID(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),FAPUN3(g),FAPUN6(g),F4D0(g),F6D0(g),F8D0(g),F10D0(g),F12D0(g),F13D0(g),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F26D0(g),F30D0(g),F10D1(g),F14D1N7(g),F14D1(g),F15D1(g),F16D1N9(g),F16D1N7(g),F16D1N5(g),F16D1C(g),F16D1T(g),F16D1(g),F17D1N9(g),F17D1N7(g),F17D1C(g),F17D1(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N5(g),F18D1C(g),F18D1T(g),F18D1(g),F19D1(g),F20D1CN11(g),F20D1N11(g),F20D1CN9(g),F20D1N9(g),F20D1N7(g),F20D1C(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1C(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1C(g),F24D1(g),F16D2N6(g),F16D2N4(g),F16D2(g),F17D2(g),F18D2CN6(g),F18D2N6(g),F18D2CLA(g),F18D2C(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2CN6(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3CN6(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3(g),F16D4N3(g),F16D4C(g),F16D4(g),F18D4CN3(g),F18D4N3(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4CN6(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3,F21D5(g),F22D5N6(g),F22D5CN3(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F24D6N3(g),F24D6(g)
41,91011.0,13.0,CLZ,"North African catfish, wild, fillet, raw",,r,"fi023, fi028, fi038, fi118, fi196, fi278, 091007, 091009",[0.40],1,447.72866666666664,106.47566666666665,78.79916666666666,2.8786666666666663,17.991666666666664,3.834333333333333,0,0,37,1.2,23.456111111111113,0.036,0.542,301.443,23.785,40.634,180,1.074,2.4,38.1,9,tr,[1],0.34,0.07,0.03,6.437092672920224,3.033333333333333,0.46,0.251,13.6,3.5,tr,1060,1120,1830,209,2790,847,418,812,1540,1760,473,741,744,703,770,204,403,903,0.90,3.43,1.28,0.69,1.46,0,,0.68,0.09,,,,,,,0.06,0.02,0.78,0.04,0.35,,0.01,,0.01,,0.01,,,,,tr,,,,,,,0.13,0.02,,,0.02,,,,,,,,,,0.48,,,,,,,,0.04,,,,,tr,,,0.02,,,tr,,,,,,,0.16,,,,,0.02,,,,,,0.02,,,0.08,0.10,,,,,0.07,,,,,,,,0.01,,,,0.30,,0.07,,0.07,,0.17,0.17,,tr,,,,0.13,,0.43,0.43,,
42,91077.0,13.0,CLZ,"North African catfish, wild, fillet, boiled♦",,c,calc. from 091011,[0.40],1,539.4321285140562,128.2839357429719,74.45682730923694,3.468273092369478,21.676706827309236,4.619678714859438,0,0,44.57831325301205,1.4457831325301205,28.26037483266399,0.03903614457831325,0.522409638554217,272.3882530120482,24.358132530120482,41.61313253012048,184.33734939759037,1.293975903614458,2.6024096385542173,41.31325301204819,9.759036144578314,tr,[1],0.4096385542168675,0.06325301204819278,0.02530120481927711,6.659147798699065,2.5582329317269075,0.3879518072289157,0.2116867469879518,11.46987951807229,3.373493975903615,tr,1280,1350,2200,251.4497991967871,3360,1020,503.2092656339643,978.6517020462802,1850,2110,569.3748326639892,892.8222652514821,896.796328169822,846.8366800535474,927.7630522088352,246.05489201832944,485.91951137884865,1090,0.90,4.17,1.55,0.84,1.77,0,,0.83,0.10,,,,,,,0.07,0.03,0.95,0.05,0.43,,0.01,,0.01,,0.01,,,,,tr,,,,,,,0.16,0.02,,,0.02,,,,,,,,,,0.58,,,,,,,,0.05,,,,,tr,,,0.02,,,tr,,,,,,,0.20,,,,,0.03,,,,,,0.02,,,0.10,0.12,,,,,0.09,,,,,,,,0.01,,,,0.36,,0.08,,0.08,,0.21,0.21,,tr,,,,0.15,,0.52,0.52,,
43,91138.0,13.0,CLZ,"North African catfish, wild, fillet, boiled in recipe",,c,calc. from 091011,[0.40],1,539.4321285140562,128.2839357429719,74.45682730923694,3.468273092369478,21.676706827309236,4.619678714859438,0,0,44.57831325301205,1.4457831325301205,28.26037483266399,0.043373493975903614,0.6530120481927711,363.1843373493976,28.656626506024097,48.9566265060241,216.86746987951807,1.293975903614458,2.891566265060241,45.90361445783133,9.759036144578314,tr,[1],0.4096385542168675,0.07168674698795181,0.03614457831325301,7.57280241717296,3.471887550200803,0.47108433734939764,0.2570481927710843,13.927710843373493,3.7951807228915664,tr,1280,1350,2200,251.4497991967871,3360,1020,503.2092656339643,978.6517020462802,1850,2110,569.3748326639892,892.8222652514821,896.796328169822,846.8366800535474,927.7630522088352,246.05489201832944,485.91951137884865,1090,0.90,4.17,1.55,0.84,1.77,0,,0.83,0.10,,,,,,,0.07,0.03,0.95,0.05,0.43,,0.01,,0.01,,0.01,,,,,tr,,,,,,,0.16,0.02,,,0.02,,,,,,,,,,0.58,,,,,,,,0.05,,,,,tr,,,0.02,,,tr,,,,,,,0.20,,,,,0.03,,,,,,0.02,,,0.10,0.12,,,,,0.09,,,,,,,,0.01,,,,0.36,,0.08,,0.08,,0.21,0.21,,tr,,,,0.15,,0.52,0.52,,
44,91199.0,13.0,CLZ,"North African catfish, wild, fillet, baked",,c,calc. from 091011,[0.40],1,596.9715555555555,141.96755555555552,71.73222222222222,3.8382222222222215,23.988888888888884,5.112444444444444,0,0,49.333333333333336,1.5999999999999999,31.274814814814818,0.045599999999999995,0.6142666666666666,341.63539999999995,28.542,46.05186666666666,216,1.4320000000000002,3.1999999999999997,50.800000000000004,10.799999999999999,tr,[1],0.45333333333333337,0.07466666666666667,0.033999999999999996,7.976123563893632,3.4377777777777774,0.5397333333333333,0.3012,14.506666666666668,4.2,tr,1420,1490,2440,278.27111111111105,3720,1130,556.8849206349205,1080,2050,2340,630.108148148148,988.0566402116401,992.454603174603,937.1659259259258,1030,272.3007471669512,537.7509259259258,1210,0.91,4.63,1.72,0.94,1.97,0,,0.92,0.12,,,,,,,0.08,0.03,1.05,0.05,0.48,,0.01,,0.01,,0.01,,,,,tr,,,,,,,0.18,0.02,,,0.02,,,,,,,,,,0.65,,,,,,,,0.06,,,,,tr,,,0.02,,,tr,,,,,,,0.22,,,,,0.03,,,,,,0.02,,,0.11,0.13,,,,,0.09,,,,,,,,0.01,,,,0.40,,0.09,,0.09,,0.23,0.23,,tr,,,,0.17,,0.58,0.58,,
45,91012.0,13.0,CMC,"Bighead catfish, fillet, raw (ASEAN)",,r,"fi002, fi046, fi287, fi288, fi291, AF1-AAG24, 091007, 091017, 091021",[0.40],1,458.9676666666667,109.19033333333333,73.61500000000001,2.9013333333333335,18.133333333333333,4.0729999999999995,0,0,42.333333333333336,1.125,20,0.059,0.5443333333333333,288,25.307,65,168,0.2,2.4,38.1,9,tr,[1],0.09,0.01,0.45,5.730560594229308,2.3,0.46,0.251,13.6,3.5,tr,1100,1190,1820,210,2630,1070,457,829,1490,1710,445,742,755,688,812,206,447,893,0.90,3.66,1.25,1.10,1.24,0.06,,0.12,0.30,,,,,,,0.03,0.04,0.84,,0.31,,0.01,,0.01,,0.01,,,,,,,,,,,,0.10,,,,,,,,,,,,,,0.89,,,,,,,,0.05,,,,,0.06,,,0.01,,,tr,,,0.30,,,,0.30,,,,,0.03,,,,0.03,,,,,,0.08,,,,,0.04,,,,,0.08,,,0.06,,,,0.24,,,,0.08,,,0.09,,,,,,0.08,,0.12,0.12,,
46,91078.0,13.0,CMC,"Bighead catfish, fillet, boiled♦ (ASEAN)",,c,calc. from 091012,[0.40],1,552.9730923694779,131.55461847389557,68.21084337349399,3.495582329317269,21.847389558232933,4.9072289156626505,0,0,51.00401606425703,1.355421686746988,24.096385542168676,0.06397590361445783,0.5246586345381526,260.2409638554217,25.916807228915662,66.56626506024097,172.04819277108433,0.24096385542168677,2.6024096385542173,41.31325301204819,9.759036144578314,tr,[1],0.10843373493975904,0.009036144578313253,0.3795180722891566,6.072964571360612,1.9397590361445782,0.3879518072289157,0.2116867469879518,11.46987951807229,3.373493975903615,tr,1330,1440,2190,253.42971887550206,3170,1290,551.144962132914,998.2774344798441,1800,2060,536.6123375954702,894.3938610251864,909.83544755111,828.57756326672,977.9076356040214,247.99233211296203,538.8789951681518,1080,0.90,4.44,1.52,1.34,1.51,0.07,,0.15,0.36,,,,,,,0.04,0.04,1.02,,0.38,,0.01,,0.01,,0.01,,,,,,,,,,,,0.12,,,,,,,,,,,,,,1.08,,,,,,,,0.06,,,,,0.07,,,0.01,,,tr,,,0.36,,,,0.36,,,,,0.04,,,,0.04,,,,,,0.10,,,,,0.05,,,,,0.09,,,0.08,,,,0.29,,,,0.10,,,0.10,,,,,,0.10,,0.15,0.15,,
47,91139.0,13.0,CMC,"Bighead catfish, fillet, boiled in recipe (ASEAN)",,c,calc. from 091012,[0.40],1,552.9730923694779,131.55461847389557,68.21084337349399,3.495582329317269,21.847389558232933,4.9072289156626505,0,0,51.00401606425703,1.355421686746988,24.096385542168676,0.07108433734939759,0.6558232931726908,346.9879518072289,30.490361445783133,78.3132530120482,202.40963855421688,0.24096385542168677,2.891566265060241,45.90361445783133,9.759036144578314,tr,[1],0.10843373493975904,0.010240963855421689,0.5421686746987953,6.765735655697961,2.6325301204819276,0.47108433734939764,0.2570481927710843,13.927710843373493,3.7951807228915664,tr,1330,1440,2190,253.42971887550206,3170,1290,551.144962132914,998.2774344798441,1800,2060,536.6123375954702,894.3938610251864,909.83544755111,828.57756326672,977.9076356040214,247.99233211296203,538.8789951681518,1080,0.90,4.44,1.52,1.34,1.51,0.07,,0.15,0.36,,,,,,,0.04,0.04,1.02,,0.38,,0.01,,0.01,,0.01,,,,,,,,,,,,0.12,,,,,,,,,,,,,,1.08,,,,,,,,0.06,,,,,0.07,,,0.01,,,tr,,,0.36,,,,0.36,,,,,0.04,,,,0.04,,,,,,0.10,,,,,0.05,,,,,0.09,,,0.08,,,,0.29,,,,0.10,,,0.10,,,,,,0.10,,0.15,0.15,,
48,91200.0,13.0,CMC,"Bighead catfish, fillet, baked (ASEAN)",,c,calc. from 091012,[0.40],1,611.9568888888889,145.5871111111111,64.82000000000001,3.868444444444444,24.177777777777777,5.430666666666666,0,0,56.44444444444445,1.5,26.666666666666668,0.07473333333333333,0.6169111111111111,326.4,30.368399999999998,73.66666666666667,201.60000000000002,0.26666666666666666,3.1999999999999997,50.800000000000004,10.799999999999999,tr,[1],0.12,0.010666666666666666,0.51,7.1807474589724105,2.6066666666666665,0.5397333333333333,0.3012,14.506666666666668,4.2,tr,1470,1590,2430,280.46222222222224,3510,1430,609.9337580937581,1110,1990,2280,593.8509869389869,989.7958728678728,1010,916.95917001517,1080,274.4448475383446,596.3594213194214,1190,0.91,4.92,1.69,1.49,1.67,0.08,,0.17,0.40,,,,,,,0.04,0.05,1.14,,0.42,,0.01,,0.01,,0.01,,,,,,,,,,,,0.13,,,,,,,,,,,,,,1.20,,,,,,,,0.07,,,,,0.08,,,0.01,,,tr,,,0.40,,,,0.40,,,,,0.05,,,,0.04,,,,,,0.11,,,,,0.06,,,,,0.10,,,0.09,,,,0.32,,,,0.11,,,0.11,,,,,,0.11,,0.17,0.17,,
49,91013.0,13.0,CMC,"Bighead catfish, fillet w/ skin, raw (ASEAN)",,r,"fi002, fi288, fi291, AF-AAG24, 091007, 091013",[0.40],0.95,491.41666666666663,117.08333333333334,73.61500000000001,2.9013333333333335,18.133333333333333,4.95,0,0,42.333333333333336,1.1333333333333335,20,0.059,0.5443333333333333,288,25.307,65,168,0.2,2.4,38.1,9,tr,[1],0.09,0.01,0.45,5.730560594229308,2.3,0.46,0.251,13.6,3.5,tr,1100,1190,1820,210,2630,1070,457,829,1490,1710,445,742,755,688,812,206,447,893,0.90,4.48,1.68,1.97,0.68,0.14,,0.08,0.57,,,,,,,0.04,,1.26,,0.38,,,,,,,,,,,,,0.02,0.09,,,,0.11,,,,,,,,1.74,,0.10,,,,1.84,,,,,,,,0.02,,,,,,,,,,,,,,0.50,,,,0.50,,,,,,,,,,,,,,0.01,0.01,,,,,tr,,,,,,,,,,0.07,,0.07,,,,,,,,,,,,,0.02,,0.07,0.07,,
50,91079.0,13.0,CMC,"Bighead catfish, fillet w/ skin, boiled♦ (ASEAN)",,c,calc. from 091013,[0.40],0.95,592.0682730923695,141.06425702811245,68.21084337349399,3.495582329317269,21.847389558232933,5.963855421686747,0,0,51.00401606425703,1.3654618473895586,24.096385542168676,0.06397590361445783,0.5246586345381526,260.2409638554217,25.916807228915662,66.56626506024097,172.04819277108433,0.24096385542168677,2.6024096385542173,41.31325301204819,9.759036144578314,tr,[1],0.10843373493975904,0.009036144578313253,0.3795180722891566,6.072964571360612,1.9397590361445782,0.3879518072289157,0.2116867469879518,11.46987951807229,3.373493975903615,tr,1330,1440,2190,253.42971887550206,3170,1290,551.144962132914,998.2774344798441,1800,2060,536.6123375954702,894.3938610251864,909.83544755111,828.57756326672,977.9076356040214,247.99233211296203,538.8789951681518,1080,0.91,5.42,2.04,2.39,0.82,0.17,,0.10,0.69,,,,,,,0.05,,1.53,,0.46,,,,,,,,,,,,,0.02,0.11,,,,0.14,,,,,,,,2.11,,0.12,,,,2.23,,,,,,,,0.03,,,,,,,,,,,,,,0.61,,,,0.61,,,,,,,,,,,,,,0.02,0.02,,,,,tr,,,,,,,,,,0.09,,0.09,,,,,,,,,,,,,0.02,,0.08,0.08,,
51,91140.0,13.0,CMC,"Bighead catfish, fillet w/ skin, boiled in recipe (ASEAN)",,c,calc. from 091013,[0.40],0.95,592.0682730923695,141.06425702811245,68.21084337349399,3.495582329317269,21.847389558232933,5.963855421686747,0,0,51.00401606425703,1.3654618473895586,24.096385542168676,0.07108433734939759,0.6558232931726908,346.9879518072289,30.490361445783133,78.3132530120482,202.40963855421688,0.24096385542168677,2.891566265060241,45.90361445783133,9.759036144578314,tr,[1],0.10843373493975904,0.010240963855421689,0.5421686746987953,6.765735655697961,2.6325301204819276,0.47108433734939764,0.2570481927710843,13.927710843373493,3.7951807228915664,tr,1330,1440,2190,253.42971887550206,3170,1290,551.144962132914,998.2774344798441,1800,2060,536.6123375954702,894.3938610251864,909.83544755111,828.57756326672,977.9076356040214,247.99233211296203,538.8789951681518,1080,0.91,5.42,2.04,2.39,0.82,0.17,,0.10,0.69,,,,,,,0.05,,1.53,,0.46,,,,,,,,,,,,,0.02,0.11,,,,0.14,,,,,,,,2.11,,0.12,,,,2.23,,,,,,,,0.03,,,,,,,,,,,,,,0.61,,,,0.61,,,,,,,,,,,,,,0.02,0.02,,,,,tr,,,,,,,,,,0.09,,0.09,,,,,,,,,,,,,0.02,,0.08,0.08,,
52,91201.0,13.0,CMC,"Bighead catfish, fillet w/ skin, baked (ASEAN)",,c,calc. from 091013,[0.40],0.95,655.2222222222223,156.11111111111111,64.82000000000001,3.868444444444444,24.177777777777777,6.6000000000000005,0,0,56.44444444444445,1.5111111111111113,26.666666666666668,0.07473333333333333,0.6169111111111111,326.4,30.368399999999998,73.66666666666667,201.60000000000002,0.26666666666666666,3.1999999999999997,50.800000000000004,10.799999999999999,tr,[1],0.12,0.010666666666666666,0.51,7.1807474589724105,2.6066666666666665,0.5397333333333333,0.3012,14.506666666666668,4.2,tr,1470,1590,2430,280.46222222222224,3510,1430,609.9337580937581,1110,1990,2280,593.8509869389869,989.7958728678728,1010,916.95917001517,1080,274.4448475383446,596.3594213194214,1190,0.91,6.01,2.26,2.65,0.91,0.19,,0.11,0.77,,,,,,,0.05,,1.70,,0.51,,,,,,,,,,,,,0.02,0.13,,,,0.15,,,,,,,,2.34,,0.13,,,,2.47,,,,,,,,0.03,,,,,,,,,,,,,,0.67,,,,0.67,,,,,,,,,,,,,,0.02,0.02,,,,,tr,,,,,,,,,,0.10,,0.10,,,,,,,,,,,,,0.02,,0.09,0.09,,
53,91014.0,13.0,FPI,"Northern pike, fillet w/o skin, raw (n.s.)",,r,"fi004, fi026, fi110, fi122, fi202, fi105, fi110, fi283, fi284, fi285, fi286, CAN-3036, SR27-15062, DTU-611, SWE-1262, SFK6-Pike, USY-1830, dAA",0.35,1,348.4332142857143,82.27178571428571,78.938125,2.9389714285714286,18.36857142857143,0.9774999999999999,0,0,40.2675,1.23,26.932000000000002,0.0218292,0.187955,394.9932757142857,25.765510000000003,52.06657166666667,233.29496285714285,0.819641909090909,10,25.040000000000003,11.666666666666666,tr,2.9357142857142855,0.6033333333333334,0.06266666666666666,0.05100000000000001,5.735064190173354,2.26,0.75,0.2085,10,12.885,3.4,1080,1100,1700,173,2530,863,572,808,1340,1570,515,720,693,720,803,209,607,887,0.79,0.77,0.21,0.20,0.36,0,,0.21,,0,0,0,0,tr,tr,0.01,0.01,0.13,0.01,0.04,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.04,,,,0.01,,,,,,,,,,0.09,,,,,,,,0.01,,,,,0.02,,,0.03,,,,,,,,,,0.04,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,0.01,,,,0.05,,,,0.01,,0.05,0.05,,tr,,,,0.02,,0.16,0.16,,
54,91080.0,13.0,FPI,"Northern pike, fillet w/o skin, boiled♦ (n.s.)",,c,calc. from 091014,0.35,1,419.7990533562823,99.12263339070569,74.6242469879518,3.5409294320137694,22.13080895008606,1.177710843373494,0,0,48.515060240963855,1.4819277108433735,32.448192771084344,0.02367021686746988,0.18116144578313256,356.9216346815835,26.386365662650608,53.321187851405625,238.9165282271945,0.9875203723986855,10.843373493975903,27.151807228915665,12.650602409638555,tr,3.183304647160069,0.7269076305220884,0.05662650602409639,0.04301204819277109,6.0928484218956065,1.9060240963855422,0.6325301204819276,0.1758433734939759,8.433734939759036,12.419277108433736,3.27710843373494,1310,1330,2050,208.02048744418028,3050,1040,689.468231239684,972.9251337941831,1610,1890,620.4051520621798,867.3958259772957,835.0449678694825,867.0076062201867,967.1189757897998,251.2094595306039,731.8578761947612,1070,0.81,0.96,0.27,0.24,0.45,0,,0.26,,0,0,0,0,tr,tr,0.01,0.01,0.16,0.01,0.04,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.05,,,,0.01,,,,,,,,,,0.12,,,,,,,,0.01,,,,,0.02,,,0.03,,,,,,,,,,0.04,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,0.01,,,,0.06,,,,0.01,,0.06,0.06,,tr,,,,0.02,,0.19,0.19,,
55,91141.0,13.0,FPI,"Northern pike, fillet w/o skin, boiled in recipe (n.s.)",,c,calc. from 091014,0.35,1,419.7990533562823,99.12263339070569,74.6242469879518,3.5409294320137694,22.13080895008606,1.177710843373494,0,0,48.515060240963855,1.4819277108433735,32.448192771084344,0.02630024096385542,0.2264518072289157,475.89551290877796,31.042783132530126,62.7308092369478,281.07826850258175,0.9875203723986855,12.048192771084338,30.168674698795186,12.650602409638555,tr,3.183304647160069,0.7269076305220884,0.06417670682730924,0.061445783132530137,6.773571313461872,2.5867469879518072,0.7680722891566265,0.21352409638554218,10.240963855421688,13.971686746987952,3.4819277108433733,1300,1330,2050,208.02048744418028,3050,1040,689.468231239684,972.9251337941831,1640,1890,620.4051520621798,867.3958259772957,835.0449678694825,867.0076062201867,967.1189757897998,251.2094595306039,731.8578761947612,1070,0.81,0.96,0.27,0.24,0.45,0,,0.26,,0,0,0,0,tr,tr,0.01,0.01,0.16,0.01,0.04,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.05,,,,0.01,,,,,,,,,,0.12,,,,,,,,0.01,,,,,0.02,,,0.03,,,,,,,,,,0.04,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,0.01,,,,0.06,,,,0.01,,0.06,0.06,,tr,,,,0.02,,0.19,0.19,,
56,91202.0,13.0,FPI,"Northern pike, fillet w/o skin, baked (n.s.)",,c,calc. from 091014,0.35,1,464.577619047619,109.69571428571429,71.9175,3.9186285714285716,24.49142857142857,1.3033333333333332,0,0,53.69,1.64,35.909333333333336,0.027650319999999996,0.2130156666666667,447.6590458095238,30.918612000000007,59.00878122222222,279.9539554285714,1.0928558787878786,13.333333333333334,33.38666666666667,14,tr,3.5228571428571427,0.8044444444444445,0.06684444444444444,0.05780000000000001,7.194752253564472,2.5613333333333332,0.88,0.2502,10.666666666666666,15.462000000000002,3.626666666666667,1450,1470,2270,230.20933943822615,3380,1150,763.0115092385836,1080,1780,2100,686.5817016154789,959.9180474148739,924.1164311088941,959.4884175503399,1070,278.0051352138683,809.9227163222023,1180,0.82,1.07,0.30,0.27,0.50,0,,0.29,,0,0,0,0,tr,tr,0.02,0.01,0.18,0.01,0.05,,tr,tr,tr,tr,0.02,,,,,tr,tr,,,,,,0.06,,,,0.01,,,,,,,,,,0.13,,,,,,,,0.01,,,,,0.02,,,0.04,,,,,,,,,,0.05,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,0.01,,,,0.07,,,,0.02,,0.07,0.07,,tr,,,,0.02,,0.22,0.22,,
57,91015.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, raw (Europe)",W,r,"fi026, fi110, fi122, fi202, fi283, fi284, fi285, fi286, DTU-611, SWE-1262, 091015, dAA",0.35,1,352.3536363636364,83.14818181818183,78.96583333333334,3.0304,18.94,0.8209090909090908,0,0,40.690000000000005,1.5033333333333332,26.0776,0.015382,0.14535785714285712,421.190586,25.318612,56.479886,238.61294800000002,0.8137230000000001,10,12.559999999999999,11.666666666666666,tr,3.3016666666666663,0.6033333333333334,0.065,0.045,5.843170091252008,2.26,0.75,0.3,10,12.885,3,1120,1130,1760,178,2610,890,590,833,1380,1620,531,742,715,742,828,215,626,914,0.76,0.62,0.18,0.14,0.30,0,,0.18,,0,0,0,0,tr,tr,0.01,0.01,0.11,tr,0.03,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.03,,,,tr,,,,,,,,,,0.07,,,,,,,,tr,,,,,,,,0.02,,,,,,,,,,0.03,,,,,tr,,tr,,,,,,,,0.01,,,,,tr,,,,,,,,tr,,,,0.05,,,,0.01,,0.04,0.04,,,,,,0.01,,0.14,0.14,,
58,91081.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, boiled♦ (Europe)",W,c,calc. from 091015,0.35,1,424.5224534501644,100.17853231106244,74.65763052208835,3.651084337349398,22.819277108433738,0.9890470974808323,0,0,49.02409638554218,1.8112449799196786,31.418795180722892,0.016679277108433737,0.1401039586919105,380.5939030120482,25.92869903614458,57.840847108433735,244.3626575903615,0.9803891566265062,10.843373493975903,13.619277108433733,12.650602409638555,tr,3.5801204819277106,0.7269076305220884,0.058734939759036146,0.03795180722891566,6.223096495484349,1.9060240963855422,0.6325301204819276,0.25301204819277107,8.433734939759036,12.419277108433736,2.8915662650602414,1350,1370,2120,214.4918045213052,3150,1070,710.9169240765073,1000,1660,1950,639.7053590014295,894.3796749733231,861.0224128179811,893.9793780733579,997.2051159605824,259.02434394592836,754.6252700723397,1100,0.79,0.78,0.23,0.17,0.38,0,,0.22,,0,0,0,0,tr,tr,0.01,0.01,0.14,tr,0.04,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.04,,,,tr,,,,,,,,,,0.09,,,,,,,,tr,,,,,,,,0.03,,,,,,,,,,0.04,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,tr,,,,0.06,,,,0.01,,0.05,0.05,,,,,,0.02,,0.17,0.17,,
59,91142.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, boiled in recipe (Europe)",W,c,calc. from 091015,0.35,1,424.5224534501644,100.17853231106244,74.65763052208835,3.651084337349398,22.819277108433738,0.9890470974808323,0,0,49.02409638554218,1.8112449799196786,31.418795180722892,0.01853253012048193,0.1751299483648881,507.4585373493976,30.504351807228918,68.04805542168675,287.48547951807234,0.9803891566265062,12.048192771084338,15.132530120481928,12.650602409638555,tr,3.5801204819277106,0.7269076305220884,0.06656626506024096,0.05421686746987952,6.903819387050613,2.5867469879518072,0.7680722891566265,0.30722891566265065,10.240963855421688,13.971686746987952,3.072289156626506,1350,1370,2120,214.4918045213052,3150,1070,710.9169240765073,1000,1660,1950,639.7053590014295,894.3796749733231,861.0224128179811,893.9793780733579,997.2051159605824,259.02434394592836,754.6252700723397,1100,0.79,0.78,0.23,0.17,0.38,0,,0.22,,0,0,0,0,tr,tr,0.01,0.01,0.14,tr,0.04,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.04,,,,tr,,,,,,,,,,0.09,,,,,,,,tr,,,,,,,,0.03,,,,,,,,,,0.04,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,tr,,,,0.06,,,,0.01,,0.05,0.05,,,,,,0.02,,0.17,0.17,,
60,91203.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, baked (Europe)",W,c,calc. from 091015,0.35,1,469.8048484848485,110.86424242424242,71.95444444444445,4.040533333333333,25.253333333333334,1.0945454545454545,0,0,54.25333333333334,2.0044444444444443,34.770133333333334,0.019483866666666665,0.16473890476190473,477.34933079999996,30.382334400000005,64.01053746666666,286.3355376,1.084964,13.333333333333334,16.746666666666666,14,tr,3.9619999999999997,0.8044444444444445,0.06933333333333334,0.051,7.338893455002678,2.5613333333333332,0.88,0.36000000000000004,10.666666666666666,15.462000000000002,3.2000000000000006,1490,1510,2340,237.37093033691107,3480,1190,786.748062644668,1110,1840,2160,707.9405972949153,989.7801736371442,952.8648035185657,989.3371784011828,1100,286.6536073001607,835.1186322133893,1220,0.80,0.88,0.25,0.19,0.43,0,,0.25,,0,0,0,0,tr,tr,0.01,0.01,0.16,tr,0.04,,tr,tr,tr,tr,0.01,,,,,tr,tr,,,,,,0.04,,,,tr,,,,,,,,,,0.11,,,,,,,,tr,,,,,,,,0.03,,,,,,,,,,0.04,,,,,tr,,tr,,,,,,,,0.02,,,,,tr,,,,,,,,tr,,,,0.07,,,,0.01,,0.06,0.06,,,,,,0.02,,0.20,0.20,,
